"q1";"q2";"s2";"k";"Q";"c3";"c2";"c1";"s1";"c4";"time";"r_aSaJ_2";"vs_1_0_1";"vs_2_1_1";"f_2_1_0";"f_2_0_1";"r_mSaJ_1";"vj_1_0_0";"p11";"vs_1_1_1";"vj_2_0_1";"r_mSmJ_2";"f_1_1_1";"f_2_1_1";"vj_1_1_1";"mt";"f_1_0_1";"r_aSmJ_2";"vs_2_0_1";"vj_2_1_1";"vs_2_1_0";"vs_1_0_0";"r_aSaJ_1";"f_2_0_0";"p10";"vs_2_0_0";"vj_1_0_1";"f_1_1_0";"vj_2_0_0";"p20";"vj_2_1_0";"r_mSmJ_1";"vj_1_1_0";"r_aSmJ_1";"p21";"f_1_0_0";"vs_1_1_0";"r_mSaJ_2";"file";"x2";"y2";"x2.2";"y2.2"
0;0;0.155879;0.95;0.05;0.5;0.5;0.5;0.0232923;0.5;595640;0.956336;0.806687;0.944893;0.00742826;0.0130421;0.956111;1.00173;0.999954;1.01629;0.732911;0.956116;0.824693;0.00100985;1.01629;0.314589;0.0291811;0.956106;0.732933;0.94482;1.13831;1.00165;0.956117;0.10852;0.9999;0.924376;0.806747;0.0154981;0.924376;0.99992;1.13828;0.956241;1.21242;0.956111;0.999001;0.000628166;1.21237;0.956111;"hpcbatch_31_03_2015_131627/core_307/iter_fecmort_31_3_2015_134633_343164260";0.13;-1.22;0.130000173018781;-1.22000000693771
0;0;0.155879;0.1;0.05;0.5;0.5;0.5;0.0232923;0.5;7607;0.108852;0.669258;1.07698;0.00742986;0.0130471;0.108862;0.700948;0.9999;1.1975;0.643954;0.108861;0.82468;0.00100507;1.1975;0.819747;0.0291902;0.108862;0.643954;1.07698;1.10528;0.700948;0.108861;0.108518;0.9999;0.664309;0.669258;0.0155033;0.664309;0.999966;1.10528;0.108851;1.23731;0.108862;0.999943;0.000626547;1.23731;0.108862;"hpcbatch_31_03_2015_131627/core_307/iter_fecmort_31_3_2015_134118_126961069";0.13;-1.22;0.130000173018781;-1.22000000693771
0;0;0.155879;0.5;0.05;0.5;0.5;0.5;0.0232923;0.5;20151;0.528094;0.776977;0.890965;0.00743136;0.0130523;0.526519;0.908737;0.9999;1.11296;0.611434;0.526559;0.824666;0.00101093;1.11296;0.473443;0.0291967;0.526481;0.611441;0.890924;0.993566;0.908618;0.526559;0.108505;0.9999;0.700854;0.777085;0.0155088;0.700854;0.9999;0.99353;0.527366;1.25598;0.526522;0.999022;0.000628565;1.25595;0.526521;"hpcbatch_31_03_2015_131627/core_307/iter_fecmort_31_3_2015_134315_69627653";0.13;-1.22;0.130000173018781;-1.22000000693771
0;0;23.8681;0.95;0.05;0.5;0.5;0.5;0.241092;0.5;99551;0.950238;0.798458;0.991723;0.000370264;0.000192291;0.950109;0.991295;0.9999;1.00805;1.16674;0.950114;0.939085;8.50809e-06;1.00805;0.344284;0.0333103;0.950108;1.16669;0.99181;0.832985;0.991207;0.950114;0.00942894;0.9999;1.00696;0.798521;0.0169301;1.00696;0.999918;0.833044;0.950237;1.2021;0.950111;0.999005;0.000674954;1.20204;0.950111;"hpcbatch_31_03_2015_131627/core_47/iter_fecmort_31_3_2015_135557_542554248";0.01;0.38;0.0100000033182365;0.38000032421984
0;0;23.8681;0.1;0.05;0.5;0.5;0.5;0.241092;0.5;7623;0.0992706;0.652622;0.700591;0.000370282;0.000192314;0.0988392;0.681134;0.9999;1.1835;1.17384;0.0988612;0.939083;8.49025e-06;1.1835;0.835093;0.0333116;0.0988394;1.17383;0.700725;0.678347;0.681006;0.0988612;0.00942891;0.9999;1.14571;0.652779;0.0169319;1.14571;0.999991;0.678504;0.0992794;1.21924;0.0988496;0.999079;0.000673507;1.21924;0.0988498;"hpcbatch_31_03_2015_131627/core_47/iter_fecmort_31_3_2015_135247_554156323";0.01;0.38;0.0100000033182365;0.38000032421984
0;0;23.8681;0.5;0.05;0.5;0.5;0.5;0.241092;0.5;11013;0.500197;0.754757;0.885563;0.000370277;0.000192314;0.499372;0.878334;0.9999;1.09548;1.18962;0.499409;0.939082;8.50384e-06;1.09548;0.500592;0.0333114;0.49937;1.1896;0.885687;0.785569;0.878211;0.499409;0.0094289;0.9999;1.08056;0.754875;0.0169321;1.08056;0.9999;0.785684;0.500192;1.23033;0.499387;0.999051;0.000674641;1.2303;0.499387;"hpcbatch_31_03_2015_131627/core_47/iter_fecmort_31_3_2015_135415_868006489";0.01;0.38;0.0100000033182365;0.38000032421984
0;0;0.501907;0.5;0.05;0.5;0.5;0.5;9.53623;0.5;10554;0.514217;1.13328;1.09273;0.0178646;0.0328039;0.51419;1.05963;0.000962725;0.911879;0.776247;0.515141;6.08294e-05;0.898605;0.911991;0.485784;0.00122391;0.51419;0.776141;1.09273;1.22206;1.05963;0.515146;0.000726529;4.49147e-05;0.895356;1.1333;0.00207208;0.895468;1e-04;1.22209;0.514217;0.844597;0.514168;1e-04;0.0466432;0.844497;0.514173;"hpcbatch_31_03_2015_131627/core_2396/iter_fecmort_31_3_2015_135448_158883711";0.95;0.34;0.949999985056988;0.339999984909697
0;0;0.501907;0.95;0.05;0.5;0.5;0.5;9.53623;0.5;99074;0.952731;1.11314;1.00766;0.0178623;0.0328026;0.952727;1.00521;0.000994707;0.993766;0.811237;0.952852;6.08552e-05;0.898608;0.993845;0.331617;0.00122375;0.952727;0.811179;1.00766;1.19019;1.00521;0.952856;0.0007268;7.79695e-05;0.992638;1.11318;0.00207199;0.992722;1e-04;1.19024;0.952731;0.886542;0.952724;1e-04;0.0466434;0.886493;0.952725;"hpcbatch_31_03_2015_131627/core_2396/iter_fecmort_31_3_2015_135706_300879810";0.95;0.34;0.949999985056988;0.339999984909697
0;0;0.501907;0.1;0.05;0.5;0.5;0.5;9.53623;0.5;6993;0.104354;1.11974;1.18321;0.0178644;0.0328041;0.104341;1.10075;0.000919843;0.757921;0.683481;0.104808;6.07234e-05;0.898606;0.758057;0.826637;0.00122394;0.10434;0.683332;1.18321;1.21863;1.10075;0.10481;0.000725185;9.86244e-06;0.711786;1.11974;0.00207212;0.711909;1e-04;1.21864;0.104354;0.743478;0.104329;1e-04;0.0466432;0.743331;0.10433;"hpcbatch_31_03_2015_131627/core_2396/iter_fecmort_31_3_2015_135247_428756305";0.95;0.34;0.949999985056988;0.339999984909697
0;0;0.0547403;0.1;0.05;0.5;0.5;0.5;0.727265;0.5;6798;0.104453;0.783302;1.19919;0.0171163;0.0314005;0.104437;0.796907;0.000925024;0.972228;0.676222;0.10493;0.000348109;0.880786;0.972362;0.826485;0.00488105;0.104437;0.676082;1.19919;1.23704;0.796907;0.105167;0.000696799;1.70669e-05;0.70616;0.783302;0.00385386;0.706276;1e-04;1.23705;0.104453;0.991924;0.104415;1e-04;0.060917;0.991826;0.104428;"hpcbatch_31_03_2015_131627/core_2320/iter_fecmort_31_3_2015_132459_33787308";0.93;-0.7;0.930000090792224;-0.700000069685782
0;0;0.0547403;0.95;0.05;0.5;0.5;0.5;0.727265;0.5;118171;0.95368;0.85864;1.00863;0.0171014;0.0313753;0.953675;0.981243;0.000996682;0.990561;0.803799;0.953823;0.000348901;0.880826;0.990546;0.326916;0.00487659;0.953675;0.80374;1.00863;1.19962;0.981242;0.95389;0.000697601;7.61749e-05;0.993581;0.858637;0.00385106;0.993665;1.67173e-05;1.19967;0.95368;1.11448;0.953669;1e-04;0.0609235;1.11449;0.953674;"hpcbatch_31_03_2015_131627/core_2320/iter_fecmort_31_3_2015_132907_875483795";0.93;-0.7;0.930000090792224;-0.700000069685782
0;0;0.0547403;0.5;0.05;0.5;0.5;0.5;0.727265;0.5;11446;0.51635;0.795937;1.09991;0.0171162;0.0313994;0.516324;0.859231;0.000956041;0.94796;0.770795;0.517144;0.000349049;0.880786;0.947989;0.483651;0.0048807;0.516324;0.770682;1.09991;1.23702;0.859231;0.517635;0.000697969;1e-04;0.896626;0.795937;0.00385373;0.896748;1e-04;1.23705;0.51635;1.02135;0.516283;1e-04;0.0609165;1.02133;0.516314;"hpcbatch_31_03_2015_131627/core_2320/iter_fecmort_31_3_2015_132700_387558140";0.93;-0.7;0.930000090792224;-0.700000069685782
0;0;0.0556634;0.5;0.05;0.5;0.5;0.5;0.136279;0.5;39902;0.570406;0.640604;1.14502;0.0199559;0.0332111;0.459097;0.747531;0.999917;1.08858;0.772492;0.839889;0.0227787;0.651745;0.994145;0.436756;0.0366485;0.46629;0.657558;1.14502;1.30096;0.747531;0.871179;0.00508797;3.45442e-05;0.774613;0.630981;0.0216811;0.911946;1e-04;1.33388;0.571454;1.17011;0.432521;1e-04;0.208892;1.24645;0.478895;"hpcbatch_31_03_2015_131627/core_1761/iter_fecmort_31_3_2015_132423_299112750";0.71;-1.06;0.709999458170785;-1.06000066588047
0;0;0.0556634;0.95;0.05;0.5;0.5;0.5;0.136279;0.5;134420;0.95988;0.741227;1.02416;0.0363329;0.0608013;0.946204;0.961119;0.999918;1.02965;0.79778;0.979041;0.0547744;0.598103;0.945162;0.303694;0.0531253;0.946762;0.73642;1.01195;1.22199;0.947538;0.981591;0.014763;8.80457e-05;0.941641;0.723605;0.0324899;1.04148;0.13632;1.27345;0.960127;1.20261;0.941915;1e-04;0.14961;1.23137;0.94824;"hpcbatch_31_03_2015_131627/core_1761/iter_fecmort_31_3_2015_132635_686831738";0.71;-1.06;0.709999458170785;-1.06000066588047
0;0;0.0556634;0.1;0.05;0.5;0.5;0.5;0.136279;0.5;29595;0.126074;0.642493;1.18938;0.013782;0.0240071;0.126039;0.666524;0.000981935;1.08647;0.688631;0.126613;0.00229535;0.671638;1.08647;0.79386;0.0296458;0.126039;0.688558;1.18938;1.23395;0.666524;0.126991;0.000572701;3.74744e-06;0.72433;0.642492;0.0165963;0.724398;1e-04;1.23395;0.126074;1.11954;0.126024;1e-04;0.241463;1.11955;0.126045;"hpcbatch_31_03_2015_131627/core_1761/iter_fecmort_31_3_2015_132212_989392242";0.71;-1.06;0.709999458170785;-1.06000066588047
0;0;0.0243343;0.95;0.05;0.5;0.5;0.5;0.0494061;0.5;135056;0.958932;0.706962;1.04229;0.044252;0.0814339;0.946467;0.946829;0.999963;1.01744;0.798686;0.969736;0.0953038;0.526616;0.922997;0.312752;0.0784361;0.946306;0.739;1.01715;1.24313;0.918199;0.974506;0.0176977;9.3815e-05;0.948586;0.696151;0.0427593;1.05244;0.267152;1.29076;0.958884;1.19661;0.94255;8.5372e-05;0.113501;1.22204;0.948814;"hpcbatch_31_03_2015_131627/core_1651/iter_fecmort_31_3_2015_133317_830346133";0.67;-1.46;0.670000433954793;-1.46000028453911
0;0;0.0243343;0.1;0.05;0.5;0.5;0.5;0.0494061;0.5;37977;0.147564;0.615426;1.21499;0.0205974;0.0382211;0.0858698;0.643871;0.999922;1.20748;0.662268;0.403998;0.0159321;0.608742;1.16291;0.769903;0.0556119;0.0875549;0.591616;1.21499;1.26737;0.643871;0.509553;0.00243944;1e-04;0.616317;0.614442;0.0292941;0.688067;1e-04;1.27125;0.147777;1.22691;0.0720891;1e-04;0.229162;1.27347;0.101951;"hpcbatch_31_03_2015_131627/core_1651/iter_fecmort_31_3_2015_132208_727251397";0.67;-1.46;0.670000433954793;-1.46000028453911
0;0;0.0243343;0.5;0.05;0.5;0.5;0.5;0.0494061;0.5;34593;0.568459;0.584932;1.1469;0.0296619;0.0543465;0.459965;0.705481;0.999975;1.10722;0.756116;0.74026;0.0518093;0.577816;0.987636;0.444776;0.0676641;0.46329;0.642039;1.13541;1.30272;0.691711;0.790104;0.00817551;8.48942e-05;0.758747;0.585469;0.0363262;0.896914;0.0943371;1.32684;0.569495;1.1756;0.436666;1.54317e-05;0.1742;1.26867;0.485626;"hpcbatch_31_03_2015_131627/core_1651/iter_fecmort_31_3_2015_132450_460674912";0.67;-1.46;0.670000433954793;-1.46000028453911
0;0;0.082629;0.1;0.05;0.5;0.5;0.5;0.0528284;0.5;68437;0.317424;0.611164;1.1942;0.0563849;0.102748;0.110624;0.695929;0.999967;1.18814;0.628888;0.154232;0.48197;0.0520842;1.17918;0.768386;0.0753951;0.0841295;0.620948;1.1417;1.25497;0.63619;0.154763;0.178783;0.838337;0.648157;0.667481;0.0427013;0.657691;0.999904;1.20455;0.253701;1.23493;0.0949755;1e-04;0.00993365;1.23977;0.0979906;"hpcbatch_31_03_2015_131627/core_958/iter_fecmort_31_3_2015_132208_362194116";0.39;-1.18;0.390000103353527;-1.18000002282335
0;0;0.082629;0.5;0.05;0.5;0.5;0.5;0.0528284;0.5;20832;0.673852;0.661679;1.11991;0.0576544;0.102227;0.497545;0.89741;0.9999;1.14682;0.657546;0.563192;0.447487;0.102102;1.11279;0.456475;0.0905151;0.457716;0.635272;1.01757;1.2689;0.772675;0.56466;0.128017;0.683691;0.740758;0.761248;0.0517968;0.780555;0.99992;1.19663;0.630208;1.29677;0.475242;1e-04;0.0202013;1.2931;0.482236;"hpcbatch_31_03_2015_131627/core_958/iter_fecmort_31_3_2015_132632_532697105";0.39;-1.18;0.390000103353527;-1.18000002282335
0;0;0.082629;0.95;0.05;0.5;0.5;0.5;0.0528284;0.5;124371;0.965995;0.745932;1.03768;0.0582796;0.10141;0.950777;1.03821;0.999915;1.03798;0.745674;0.957502;0.411083;0.14014;0.996481;0.31895;0.107737;0.945921;0.741976;0.953845;1.22812;0.942675;0.958254;0.0901698;0.508806;0.941403;0.794034;0.0614361;0.989044;0.999912;1.2185;0.961279;1.26057;0.948095;1.11728e-05;0.0297444;1.22475;0.949519;"hpcbatch_31_03_2015_131627/core_958/iter_fecmort_31_3_2015_132931_434980620";0.39;-1.18;0.390000103353527;-1.18000002282335
0;0;1.51693;0.5;0.05;0.5;0.5;0.5;2.1829;0.5;31151;0.604453;0.934669;1.03945;0.0214571;0.0233627;0.604392;0.979115;0.000992917;1.01379;0.899145;0.605641;0.00147568;0.544151;1.0138;0.39555;0.0231074;0.604391;0.899117;1.03945;1.11804;0.979114;0.605664;0.00102926;1.86211e-05;0.972701;0.934672;0.0213313;0.97274;5.42574e-05;1.11806;0.604454;1.06337;0.604381;1e-04;0.364086;1.06337;0.604394;"hpcbatch_31_03_2015_131627/core_1494/iter_fecmort_31_3_2015_132701_806277260";0.59;0.26;0.590000081084807;0.259999690616936
0;0;1.51693;0.95;0.05;0.5;0.5;0.5;2.1829;0.5;282803;0.964783;0.93301;1.00294;0.0214609;0.0233701;0.964775;0.998213;0.000999033;1.00112;0.900394;0.964931;0.00147767;0.544138;1.00112;0.267417;0.0231115;0.964775;0.900373;1.00293;1.10129;0.998212;0.964931;0.00103067;1.87318e-05;0.998263;0.933014;0.0213369;0.998296;9.42925e-05;1.10131;0.964783;1.06683;0.964773;2.93138e-05;0.364074;1.06683;0.964775;"hpcbatch_31_03_2015_131627/core_1494/iter_fecmort_31_3_2015_133026_106062384";0.59;0.26;0.590000081084807;0.259999690616936
0;0;1.51693;0.1;0.05;0.5;0.5;0.5;2.1829;0.5;16059;0.156993;0.937384;1.10615;0.0214834;0.0233869;0.156948;0.950457;0.000984198;1.03256;0.878137;0.157854;0.00147605;0.5441;1.03258;0.748947;0.0231358;0.156948;0.878105;1.10615;1.13586;0.950457;0.157883;0.00102959;8.41627e-05;0.902449;0.937384;0.0213525;0.902482;1e-04;1.13587;0.156993;1.05065;0.156942;1e-04;0.364036;1.05064;0.156947;"hpcbatch_31_03_2015_131627/core_1494/iter_fecmort_31_3_2015_132500_126761475";0.59;0.26;0.590000081084807;0.259999690616936
0;0;0.0497078;0.95;0.05;0.5;0.5;0.5;0.060754;0.5;201247;0.956953;0.747178;1.04457;0.0700811;0.126028;0.952227;1.0099;0.999998;1.04318;0.789024;0.95344;0.199572;0.315971;0.962281;0.325825;0.121508;0.949619;0.750322;0.982958;1.22343;0.939053;0.959388;0.0379193;6.17629e-05;0.940835;0.765831;0.0678252;1.03324;0.760579;1.24833;0.953957;1.22809;0.948753;8.28679e-05;0.0610957;1.22371;0.952794;"hpcbatch_31_03_2015_131627/core_1356/iter_fecmort_31_3_2015_133906_467972533";0.55;-1.26;0.550000090529034;-1.26000029043582
0;0;0.0497078;0.5;0.05;0.5;0.5;0.5;0.060754;0.5;35879;0.553203;0.642039;1.1414;0.067114;0.120957;0.506835;0.819298;0.9999;1.12701;0.745203;0.54052;0.174375;0.327321;1.03002;0.471439;0.127314;0.487684;0.656462;1.07739;1.27813;0.74434;0.585679;0.0346082;6.52741e-05;0.76117;0.693379;0.070294;0.877007;0.644577;1.2557;0.538868;1.20564;0.47976;1e-04;0.0780168;1.26471;0.514313;"hpcbatch_31_03_2015_131627/core_1356/iter_fecmort_31_3_2015_133653_781052155";0.55;-1.26;0.550000090529034;-1.26000029043582
0;0;0.0497078;0.1;0.05;0.5;0.5;0.5;0.060754;0.5;82593;0.153424;0.616095;1.19645;0.0660929;0.120285;0.117814;0.670686;0.9999;1.19886;0.665746;0.15471;0.135929;0.333709;1.14807;0.778587;0.138613;0.105457;0.613014;1.1691;1.24708;0.641421;0.192987;0.0299122;8.95269e-05;0.637515;0.642656;0.0752648;0.69378;0.523468;1.22428;0.146487;1.206;0.0997519;6.41246e-06;0.100193;1.2533;0.124863;"hpcbatch_31_03_2015_131627/core_1356/iter_fecmort_31_3_2015_133233_193172173";0.55;-1.26;0.550000090529034;-1.26000029043582
0;0;0.986077;0.1;0.05;0.5;0.5;0.5;1.11196;0.5;134482;0.0831487;0.855953;1.11472;0.0968703;0.110917;0.127323;0.878179;9.52523e-05;1.08379;0.850232;0.0259896;0.0698441;0.285594;1.08379;0.838149;0.123025;0.125209;0.850423;1.10503;1.13751;0.86827;0.0279474;0.0366191;5.84853e-05;0.868326;0.863572;0.102933;0.868326;0.899684;1.12588;0.0811561;1.10092;0.127773;9.09944e-05;0.174198;1.10039;0.126485;"hpcbatch_31_03_2015_131627/core_1338/iter_fecmort_31_3_2015_132208_214875038";0.53;0.02;0.530000185888047;0.0199999969851907
0;0;0.986077;0.95;0.05;0.5;0.5;0.5;1.11196;0.5;331083;0.936619;0.890262;1.01065;0.126999;0.15314;0.954628;1.00482;0.000999351;1.00258;0.889638;0.916133;0.0834962;0.209931;1.00256;0.366651;0.155238;0.955674;0.893954;0.996927;1.1114;0.985371;0.92104;0.039931;8.63225e-05;0.996252;0.902829;0.128047;0.996286;0.999932;1.10589;0.933911;1.10725;0.956509;0.359577;0.103219;1.09574;0.954283;"hpcbatch_31_03_2015_131627/core_1338/iter_fecmort_31_3_2015_132522_397299543";0.53;0.02;0.530000185888047;0.0199999969851907
0;0;0.986077;0.5;0.05;0.5;0.5;0.5;1.11196;0.5;84619;0.440166;0.870174;1.05715;0.114176;0.1342;0.544437;0.951958;1.01341e-05;1.03343;0.879083;0.308753;0.0779519;0.243105;1.03343;0.518394;0.142123;0.545377;0.881658;1.03849;1.12982;0.927133;0.328569;0.0385192;1e-04;0.94954;0.888541;0.118132;0.949539;0.99992;1.11311;0.429104;1.10135;0.551507;0.150122;0.131793;1.09465;0.541667;"hpcbatch_31_03_2015_131627/core_1338/iter_fecmort_31_3_2015_132337_293851759";0.53;0.02;0.530000185888047;0.0199999969851907
0;0;0.312511;0.5;0.05;0.5;0.5;0.5;0.0733051;0.5;24806;0.545932;0.79261;0.945509;0.0107643;0.0170315;0.544476;0.923736;0.9999;1.10871;0.697683;0.544518;0.765855;0.00128726;1.10871;0.455484;0.0274822;0.544443;0.697689;0.945477;1.04763;0.923626;0.544518;0.160917;0.9999;0.78737;0.792707;0.0159952;0.78737;0.9999;1.04761;0.545388;1.25047;0.544476;0.999021;0.00066784;1.25044;0.544476;"hpcbatch_31_03_2015_131627/core_467/iter_fecmort_31_3_2015_135434_709962200";0.19;-0.82;0.190000106268245;-0.820000250445547
0;0;0.312511;0.95;0.05;0.5;0.5;0.5;0.0733051;0.5;1000000;0.96306;0.809689;0.982551;0.0107969;0.0170464;0.958538;0.999517;0.999966;1.01156;0.789582;0.958691;0.765642;0.00145387;1.01156;0.301168;0.0275667;0.958431;0.790004;0.981156;1.15986;0.997517;0.958692;0.160703;0.999993;0.965791;0.811061;0.0160607;0.965792;0.99998;1.15933;0.961737;1.2014;0.958537;0.9769;0.000730882;1.20017;0.958535;"hpcbatch_31_03_2015_131627/core_467/iter_fecmort_31_3_2015_135754_827594461";0.19;-0.82;0.190000106268245;-0.820000250445547
0;0;0.312511;0.1;0.05;0.5;0.5;0.5;0.0733051;0.5;7967;0.116084;0.694804;1.06076;0.0107621;0.017027;0.116094;0.727825;0.9999;1.19968;0.70146;0.116094;0.765869;0.00128055;1.19968;0.80879;0.0274758;0.116094;0.70146;1.06076;1.08898;0.727825;0.116094;0.16093;0.9999;0.7218;0.694803;0.0159894;0.7218;0.999955;1.08898;0.116082;1.241;0.116094;0.999939;0.000665477;1.241;0.116094;"hpcbatch_31_03_2015_131627/core_467/iter_fecmort_31_3_2015_135247_968151897";0.19;-0.82;0.190000106268245;-0.820000250445547
0;0;0.236472;0.1;0.05;0.5;0.5;0.5;0.116471;0.5;88252;0.133667;0.714278;1.08449;0.0187854;0.0313639;0.132665;0.750697;0.9999;1.18534;0.684658;0.132701;0.631843;0.00239001;1.18534;0.784065;0.0229504;0.132648;0.684659;1.08448;1.11813;0.750639;0.132701;0.277461;0.9999;0.709202;0.714338;0.0145815;0.709202;0.999931;1.11811;0.133378;1.23051;0.13266;0.999004;0.000624984;1.2305;0.13266;"hpcbatch_31_03_2015_131627/core_818/iter_fecmort_31_3_2015_132303_837203930";0.33;-0.78;0.329999461669448;-0.780001235616796
0;0;0.236472;0.95;0.05;0.5;0.5;0.5;0.116471;0.5;264966;0.976691;0.751383;1.03199;0.0441278;0.0652267;0.949234;1.03434;0.9999;1.02106;0.766893;0.960279;0.521892;0.0678563;1.0035;0.304942;0.0756855;0.944158;0.776482;0.964222;1.21471;0.943771;0.959989;0.152789;0.776399;0.964304;0.804433;0.0493633;0.983149;0.9999;1.19688;0.974934;1.25006;0.947828;6.95938e-05;0.0230594;1.20595;0.947978;"hpcbatch_31_03_2015_131627/core_818/iter_fecmort_31_3_2015_133349_367590583";0.33;-0.78;0.329999461669448;-0.780001235616796
0;0;0.236472;0.5;0.05;0.5;0.5;0.5;0.116471;0.5;43137;0.850427;0.680193;1.07377;0.0279556;0.0431783;0.485977;0.911529;0.9999;1.11149;0.683158;0.580786;0.599247;0.0268445;1.10932;0.429055;0.0379649;0.447189;0.689661;0.99723;1.22068;0.79285;0.579464;0.232022;0.978212;0.793728;0.776984;0.0253544;0.796017;1;1.15976;0.828809;1.28704;0.474062;4.93089e-05;0.00743417;1.25823;0.469729;"hpcbatch_31_03_2015_131627/core_818/iter_fecmort_31_3_2015_132814_106331508";0.33;-0.78;0.329999461669448;-0.780001235616796
0;0;0.19875;0.95;0.05;0.5;0.5;0.5;2.64054;0.5;100222;0.953822;0.998487;1.00767;0.0180055;0.0319221;0.953817;0.999462;0.000995508;0.99566;0.811312;0.953966;0.000170226;0.879333;0.995709;0.326209;0.00278853;0.953817;0.811254;1.00767;1.19069;0.999462;0.953988;0.000739714;1.85622e-05;0.993201;0.998511;0.00343771;0.993285;1e-04;1.19074;0.953822;0.997271;0.953813;7.19808e-06;0.0636035;0.997243;0.953816;"hpcbatch_31_03_2015_131627/core_2334/iter_fecmort_31_3_2015_134915_427402113";0.93;-0.14;0.930000105660218;-0.140000055961702
0;0;0.19875;0.5;0.05;0.5;0.5;0.5;2.64054;0.5;10401;0.519652;0.996654;1.09451;0.0180221;0.0319488;0.519625;0.995155;0.000959793;0.943088;0.780266;0.520539;0.000170335;0.879289;0.943177;0.480349;0.00279104;0.519625;0.78016;1.09451;1.22599;0.995155;0.520692;0.000740289;1e-04;0.901249;0.996665;0.00344049;0.901363;1e-04;1.22601;0.519652;0.947366;0.519594;1e-04;0.0635981;0.947293;0.51961;"hpcbatch_31_03_2015_131627/core_2334/iter_fecmort_31_3_2015_134504_264049425";0.93;-0.14;0.930000105660218;-0.140000055961702
0;0;0.19875;0.1;0.05;0.5;0.5;0.5;2.64054;0.5;6673;0.106029;0.975941;1.19115;0.0180219;0.0319489;0.106016;0.975244;0.000916388;0.851012;0.690697;0.106451;0.000169983;0.87929;0.851163;0.824071;0.00279124;0.106016;0.690543;1.19115;1.2278;0.975244;0.106535;0.000738853;1e-04;0.719836;0.975942;0.00344058;0.719964;1e-04;1.22781;0.106029;0.854466;0.106002;1e-04;0.0635982;0.854328;0.106007;"hpcbatch_31_03_2015_131627/core_2334/iter_fecmort_31_3_2015_134114_7101406";0.93;-0.14;0.930000105660218;-0.140000055961702
0;0;0.840068;0.95;0.05;0.5;0.5;0.5;0.172062;0.5;153984;0.958383;0.818578;0.99596;0.00929152;0.0114703;0.958192;0.995669;0.9999;1.00779;0.872491;0.958198;0.782744;0.000809772;1.00779;0.303746;0.0286285;0.958188;0.872493;0.995948;1.1129;0.995592;0.958198;0.148428;0.999949;0.98831;0.818631;0.0178686;0.98831;0.999963;1.11289;0.958344;1.18582;0.958192;0.999002;0.000759194;1.18577;0.958192;"hpcbatch_31_03_2015_131627/core_427/iter_fecmort_31_3_2015_134501_964854022";0.17;-0.42;0.169999901198463;-0.420000295739264
0;0;0.840068;0.5;0.05;0.5;0.5;0.5;0.172062;0.5;13037;0.546539;0.800138;0.978468;0.00930003;0.0114839;0.545157;0.923781;0.9999;1.09545;0.833755;0.545205;0.78269;0.000810996;1.09545;0.454797;0.028658;0.545132;0.833754;0.978486;1.05327;0.923684;0.545205;0.148405;0.9999;0.899096;0.800225;0.0178913;0.899096;0.999936;1.05328;0.546239;1.22905;0.545164;0.999037;0.000760453;1.22903;0.545164;"hpcbatch_31_03_2015_131627/core_427/iter_fecmort_31_3_2015_134256_393322650";0.17;-0.42;0.169999901198463;-0.420000295739264
0;0;0.840068;0.1;0.05;0.5;0.5;0.5;0.172062;0.5;6505;0.116955;0.720414;1.00048;0.00930046;0.0114851;0.116218;0.752322;0.9999;1.20046;0.821496;0.116245;0.782691;0.000808785;1.20046;0.808564;0.028659;0.116206;0.821496;1.00058;1.02171;0.752222;0.116245;0.148406;0.9999;0.836367;0.72053;0.0178912;0.836367;0.9999;1.02178;0.116776;1.2402;0.116224;0.999089;0.000758819;1.2402;0.116224;"hpcbatch_31_03_2015_131627/core_427/iter_fecmort_31_3_2015_134119_111075050";0.17;-0.42;0.169999901198463;-0.420000295739264
0;0;0.106064;0.1;0.05;0.5;0.5;0.5;0.259675;0.5;17456;0.12771;0.69108;1.1907;0.0150837;0.0242655;0.127675;0.714371;0.000973216;1.07941;0.710166;0.128319;0.00205655;0.670009;1.07942;0.791433;0.0270802;0.127675;0.710094;1.1907;1.23474;0.714371;0.128612;0.000642043;1.70146e-05;0.745471;0.691079;0.0164857;0.745539;1e-04;1.23474;0.12771;1.11145;0.127661;1e-04;0.244378;1.11145;0.127678;"hpcbatch_31_03_2015_131627/core_1768/iter_fecmort_31_3_2015_132458_373536080";0.71;-0.78;0.710000847598971;-0.780000929016839
0;0;0.106064;0.95;0.05;0.5;0.5;0.5;0.259675;0.5;611091;0.961102;0.777306;1.01556;0.030799;0.046783;0.947187;0.973914;0.997718;1.02957;0.803931;0.984684;0.0354826;0.619478;0.961953;0.294718;0.0394296;0.947833;0.744699;1.00994;1.20701;0.968114;0.98598;0.01294;6.47537e-05;0.942706;0.759606;0.027121;1.03625;0.0682867;1.25817;0.961384;1.19196;0.942927;3.70105e-05;0.187967;1.21696;0.94874;"hpcbatch_31_03_2015_131627/core_1768/iter_fecmort_31_3_2015_133423_441634797";0.71;-0.78;0.710000847598971;-0.780000929016839
